,Unnamed: 0,text,x,y,PageHeight,PageWidth,isTop,isBottom,isRight,isLeft,invoice,invoice date,invoice dt,due date,date,dated,invoice x,invoice date x,invoice dt x,due date x,date x,dated x,invoice y,invoice date y,invoice dt y,due date y,date y,dated y,NX,NY,imageName,output
142,243,07/06/2022,0.3667875856509472,0.1536926147704591,3507,2481,0,0,0,0,1,1,1,0,1,1,0.1164852881902458,0.1442966545747682,0.1442966545747682,0.0,0.1491334139459895,0.1491334139459895,0.151981750784146,0.1536926147704591,0.1536926147704591,0.0,0.1528371827773025,0.1528371827773025,0.7033454252317615,0.7650413458796692,44,1
143,244,07/07/2022,0.3667875856509472,0.1796407185628742,3507,2481,0,0,0,0,1,1,1,0,1,1,0.1164852881902458,0.1442966545747682,0.1442966545747682,0.0,0.1878274889157597,0.1878274889157597,0.151981750784146,0.1536926147704591,0.1536926147704591,0.0,0.1779298545765611,0.1779298545765611,0.7807335751713018,0.8152266894781866,44,0
144,246,: 07/07/2022 ,0.3627569528415961,0.1822070145423439,3507,2481,0,0,0,0,1,1,1,0,1,1,0.1164852881902458,0.1442966545747682,0.1442966545747682,0.0,0.1878274889157597,0.1878274889157597,0.151981750784146,0.1536926147704591,0.1536926147704591,0.0,0.1779298545765611,0.1779298545765611,0.7807335751713018,0.8152266894781866,44,0
145,245,07/06/2022 ,0.3667875856509472,0.1536926147704591,3507,2481,0,0,0,0,1,1,1,0,1,1,0.1164852881902458,0.1442966545747682,0.1442966545747682,0.0,0.1491334139459895,0.1491334139459895,0.151981750784146,0.1536926147704591,0.1536926147704591,0.0,0.1528371827773025,0.1528371827773025,0.7033454252317615,0.7650413458796692,44,1
146,242,16/06/2022 ,0.899607843137255,0.1254545454545454,3300,2550,0,0,0,0,1,0,1,0,1,1,0.7247058823529412,0.0,0.7247058823529412,0.0,0.7529411764705882,0.7529411764705882,0.0963636363636363,0.0,0.0963636363636363,0.0,0.1254545454545454,0.1254545454545454,2.955294117647058,0.4436363636363636,45,1
147,241,16/06/2022,0.899607843137255,0.1254545454545454,3300,2550,0,0,0,0,1,0,1,0,1,1,0.7247058823529412,0.0,0.7247058823529412,0.0,0.7529411764705882,0.7529411764705882,0.0963636363636363,0.0,0.0963636363636363,0.0,0.1254545454545454,0.1254545454545454,2.955294117647058,0.4436363636363636,45,1
148,296,14-feb-23 ,0.7392156862745098,0.0775757575757575,3300,2550,0,0,0,0,1,1,1,0,1,1,0.5243137254901961,0.5180392156862745,0.5180392156862745,0.0,0.7035294117647058,0.7035294117647058,0.0684848484848484,0.0339393939393939,0.0339393939393939,0.0,0.0684848484848484,0.0684848484848484,2.967450980392157,0.2733333333333333,46,1
149,295,14-feb-23,0.7392156862745098,0.0775757575757575,3300,2550,0,0,0,0,1,1,1,0,1,1,0.5243137254901961,0.5180392156862745,0.5180392156862745,0.0,0.7035294117647058,0.7035294117647058,0.0684848484848484,0.0339393939393939,0.0339393939393939,0.0,0.0684848484848484,0.0684848484848484,2.967450980392157,0.2733333333333333,46,1
150,104,16/06/2021,0.3808437856328392,0.6924627166465135,2481,3508,0,0,0,0,1,0,1,0,1,1,0.2656784492588369,0.0,0.2656784492588369,0.0,0.314709236031927,0.314709236031927,0.6195082627972591,0.0,0.6195082627972591,0.0,0.6920596533655784,0.6920596533655784,1.1607753705815278,2.623135832325675,47,0
151,105,15/09/2022.,0.0840935005701254,0.9709794437726724,2481,3508,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0
152,106,14/06/2021 ,0.9264538198403648,0.2708585247883918,2481,3508,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.8688711516533637,0.8688711516533637,0.0,0.0,0.0,0.0,0.268037081821846,0.268037081821846,1.7377423033067274,0.5360741636436921,47,0
153,107,16/06/2021 ,0.3808437856328392,0.6924627166465135,2481,3508,0,0,0,0,1,0,1,0,1,1,0.2656784492588369,0.0,0.2656784492588369,0.0,0.314709236031927,0.314709236031927,0.6195082627972591,0.0,0.6195082627972591,0.0,0.6920596533655784,0.6920596533655784,1.1607753705815278,2.623135832325675,47,0
154,108,15/09/2022. ,0.0840935005701254,0.9709794437726724,2481,3508,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0
155,102,14/06/2021,0.3694412770809578,0.2708585247883918,2481,3508,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.3118586088939566,0.3118586088939566,0.0,0.0,0.0,0.0,0.2692462716646513,0.2692462716646513,0.6237172177879133,0.5384925433293027,47,1
156,103,14/06/2021,0.9264538198403648,0.2708585247883918,2481,3508,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.8688711516533637,0.8688711516533637,0.0,0.0,0.0,0.0,0.268037081821846,0.268037081821846,1.7377423033067274,0.5360741636436921,47,0
157,229,before’: 25-jan-2023 ,0.2823529411764706,0.5387878787878788,3300,2550,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
158,228,:26-dec-2022 ,0.735686274509804,0.2836363636363636,3300,2550,0,0,0,0,1,1,1,0,1,1,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.6027450980392157,0.6027450980392157,0.2684848484848485,0.2684848484848485,0.2684848484848485,0.0,0.2684848484848485,0.2684848484848485,2.905490196078431,1.3424242424242423,48,0
159,227,:26-dec-2022 ,0.735686274509804,0.2684848484848485,3300,2550,0,0,0,0,1,1,1,0,1,1,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.6027450980392157,0.6027450980392157,0.2684848484848485,0.2684848484848485,0.2684848484848485,0.0,0.2684848484848485,0.2684848484848485,2.905490196078431,1.3424242424242423,48,1
160,226,oate:2022.12.27,0.9380392156862744,0.8224242424242424,3300,2550,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
161,225,25-jan-2023,0.2878431372549019,0.5354545454545454,3300,2550,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
162,224,:26-dec-2022,0.735686274509804,0.2836363636363636,3300,2550,0,0,0,0,1,1,1,0,1,1,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.6027450980392157,0.6027450980392157,0.2684848484848485,0.2684848484848485,0.2684848484848485,0.0,0.2684848484848485,0.2684848484848485,2.905490196078431,1.3424242424242423,48,0
